tweet_text,emotion,sentiment
@LucianoMoggi grazie grande direttore se abbiamo @Cristiano e anche grazie a lei...#finoallafineforzajuventus,joy,positive
"@8merdo8 Muslera cand?r??
@1_Muslera_25 noi ti amiamo così tanto?? https://t.co/c48wYLzXQ7",joy,positive
@marko_pjaca20 Complimenti Marko e complimenti a tutta la Croazia....avete fatto un grandissimo mondiale!!!! Bravi!!! ??????????????,joy,positive
@Cristiano Amo la mia vita,joy,positive
@kkoulibaly26 Sei più grande di tutti coloro che ti giudicano #rispetto,joy,negative
"@Robinruk1 @gio_prankster @OfficialRadja @mortalkombat @docmanhattan4 Piango di gioia da due giorni, per me è veramente un idolo da non so quanti anni.",joy,positive
@Evra @juventusfc @paulpogba Ti vogliamo bene indimenticabile Dio Pat! ?? #WeLoveThisGame,joy,positive
"#Nainggolan oggi mo sono arreso 
@OfficialRadja speravo fino all'ultimo che lottavi per rimanere, ma ormai è terminato tutto 
Grazie di tutto ninja è stato bellissimo stare a tuo fianco 
Buona fortuna per la tua nuova avventura",joy,positive
@fbernardeschi Auguri grande Fede!!!!,joy,positive
@SkySport @Cristiano @AAlciato @juventusfc quanta invidia :) Complimenti per l'intervista... emozionato?,joy,positive
@pagghii @PReina25 @la_rossonera In bocca al lupo per tutto ??grazie,joy,positive
@juventusfc @fbernardeschi Se ci mettete la stessa concentrazione che avevate promesso mercoledì stiamo freschi!,joy,positive
"@Salvalentino86 @sscnapoli @ECavaniOfficial @Lor_Insigne @kkoulibaly26 beh per loro tre direi piccoli top player che crescono ... sono fortissimi, ma ancora pulcini e dico pulcini, perché subito crescono!!!",joy,positive
"Il nostro @MauroIcardi
È troppo grande per essere messo in questo piccolo vostro video. Merita molto ma molto di più!!!!
Grazie per farci sentire sempre più speciali e di maggior valore!!!!
????? https://t.co/UdjrkxXbuy",joy,positive
@YutoNagatomo5 In tutto il tempo del gioco esprimo il rispetto per il tuo comportamento devozionale. Sto pregando per vincere la partita con la Polonia.,joy,positive
@kkoulibaly26 E noi siamo orgogliosi di te ????????,joy,positive
"il Lipsia è una bella squadra,anche più avanti di noi con il progetto @hakanc10",joy,positive
"@Cristante Ottima partita Bryan. Continua così e ti riprendi sicuramente la nazionale. 
Daje
???",joy,positive
"@Juve36Forza @MarioMandzukic9 Sbagliare è umano, capita. 
Mario trasmette passione sempre e comunque quando scende in campo , è un'atleta raro e prezioso,si vede che ama il suo lavoro, ammirarlo e contemplarlo per me è molto semplice.",joy,positive
"SOCIAL, la gioia di .@ciroimmobile: Avanti così. Grazie ai nostri tifosi (FOTO)

https://t.co/AOUkLdXDJ4",joy,positive
"@realvarriale @willy_signori @G_Higuain @PauDybala_JR Ma guardi, noi ci stiamo godendo i vari Bentacurt, Manzo, Pjaca, Costa etc..probabilmente qualcuno di loro vincerà il mondiale. Lei invece, oltre a non veder vincere la sua squadra in Italia non vede vincere i suoi campioni neanche in queste competizioni. La compatisco!",joy,positive
@Inter @OfficialRadja È da ieri che ce l'ho duro con queste meraviglie.,joy,positive
"Già leggo di giostre, giri di attaccanti ecc ecc...

È bastato vedere lufficialità di @mbatshuayi per scatenare fantasie...

Rimango della mia idea...

Non arriverà nessun 9...

Vedremo!",joy,negative
@Cristiano sei una persona fantastica e molto semplice ti ammiro molto e da 9 anni che ti seguo prima la Juventus e dopo te https://t.co/LQZNpQZfzB,joy,positive
@emrecan_  bravi bisogna dare sempre il massimo,joy,positive
"@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Ringraziate Dio se la Gioconda non la siamo ancora venuti a riprendere a mo' di rivoluzione. Lasciate L'Italia fuori dai vostri festeggiamenti e usate un Delacroix piuttosto, seri come sempre mi raccomando. https://t.co/lATdJmMugu",anger,negative
"@MauroIcardi @MauroIcardi dura una vita assieme a te! Amoreinfinito?? per questi colori, per questa maglia, per una città InterA MILANONERAZZURRA",joy,positive
@_Fabio_M_ @_GioGio_ @romeoagresti @Cristiano No non è ufficiale...ma lo scrivono tutti! Io nel mentre ho la tachicardia!,fear,negative
"Su @lUltimoUomo un pezzo meraviglioso di Emiliano Battazzi, dedicato al Messi de las sombras: @andresiniesta8 
https://t.co/HxUjTvNFKR https://t.co/Q8ahkUU1FB",joy,positive
@ReginaBaresi @Inter @MauroIcardi I 2 CAPITANI  ?? non possiamo chiedere di meglio ??,joy,positive
"@juventibus #AtalantaJuve Oggi una grande giornata per @Gazzetta_it , @CorSport, @repubblica , @m_crosetti, @zazzatweet e, di riflesso per @massimozampini. Se la @juventusfc perde è @Cristiano dipendente. Se segna @PauDybala_JR, è perché il numero 10 gioca meglio senza Ronaldo.",joy,positive
"Lo so che dovrebbe essere un momento di gioia, enorme gioia, ma vederlo lì, che fa selfie, autografa magliette della @juventus, mi ha commosso! Grazie di esistere @Cristiano ??

#CR7DAY #CR7JUVE https://t.co/MiwQ2dCQZF",joy,positive
Onore alla @juventusfc  per aver portato in Italia il calciatore più forte del mondo. Benvenuto @Cristiano,joy,positive
@Cristiano Auguri a te e alla tua famiglia grande campione!,joy,positive
"PIANGIAMO TUTTI CON TE, BENTORNATO PIPITA ?????? @G_Higuain @acmilan",sadness,negative
"Il 6 francese gioca con autorità, interpreta perfettamente le due fasi dando equilibrio e, recuperato il pallone, è il primo che conduce la transizione offensiva, tutto questo con un gioco pulito, concreto, senza giochetti vari. 
Mondiale fenomenale di @paulpogba",joy,positive
"@douglascosta un campione è tale quando,vinto o vincitore,rispetta l'avversario. Ad una squadra le si fa i complimenti quando è esempio di bel calcio e sportività @OfficialAllegri @gianluigibuffon.Purtroppo per voi questi argomenti vi sono sconosciuti.
#ForzaNapoliSempre",joy,positive
@GiuliaRaimondi4 Splendida. Davvero. Tu meriti un gran regalo ...@Cristiano,joy,positive
"@PauDybala_JR @MundoDcomar @GDybala Orgogliosa di te, te lo meriti?",joy,positive
@juventusfcen @PauDybala_JR @G_Higuain @Argentina fantastica yuve buongiorno,joy,positive
@SimoM95 @NackaSkoglund89 @Inter @OfficialRadja @Gazzetta_it A me piacciono!,joy,positive
"@G_Higuain Grande Pipa...
 e quel gol che hai fatto all'Inter è vale un bel pezzo di questo scudetto...
Immenso
Grazie
???????????",joy,positive
"@Inter @KeitaBalde @ddambrosio @joaome17 Ah c'è proprio da festeggiare, morti e razzisti. Complimenti",anger,negative
"@MauroIcardi PAZZA INTER AMALAA
 VIVILAA QUESTA STORIA VIVILA PUO DURARE UNA VITA UNA SOLA PARTITA PAZZA INTER AMALA.
 NEL MEZZO DEL CAMPO C'E UN NUOVO CAMPIONE E UN TIRO CHE PARTE DA QUESTA CANZONEEEEEEE FORZA NON MOLLARE MAI AMALAAAA *guitar solo*",joy,positive
"@juventusfc @MarioMandzukic9 @marko_pjaca20 CONGRATULAZIONI E FIGLI MASCHI.

MA RONALDO?",anger,positive
Force era più facile a dare i rosso a @kkoulibaly26 che fermare la partita per un coliogne come #Mazzoleni . Non ha palle lui ... E un razzisto,anger,negative
"29 gol, due volte capocannoniere a 25 anni. Cento con i nostri colori. Un campione, nonostante le tante critiche spesso giustificate.
Sei stato la cosa più bella di questi anni, tu che più di tutti hai sofferto e versato lacrime. Te la meriti tu, più di tutti. @MauroIcardi https://t.co/e6h4FigXsp",joy,positive
TI AMO @CRISTIANO TI HO AMATO QUANDO MI FACEVI MALE TI HO AMATO PERCHÉ MI HAI FATTO INNAMORARE DEL REAL MADRID MA TI AMO ORA PERCHÉ HAI SCELTO LA MIA SQUADRA E LA AMERAI COME LA AMO IO E PER ME ANCHE SOLO PER QUESTO SARAI IL MOTIVO PERCHÉ IL CALCIO MI FA PIANGERE DI GIOIA,joy,positive
@MedhiBenatia Ti voglio bene ?? per noi sei fondamentale,joy,positive
"Torna a casa tua @ECavaniOfficial
Vieni a riprenderti lo scettro.
Hai ancora un record da superare.
#EdiTorna
Napoli ti ama https://t.co/A66zjE31v2",joy,positive
"@lukamodric10 è il pallone doro 2018. Complimenti Lukita! El Mejor ?! 

#BallonDor https://t.co/FA07RC3Ktg",joy,positive
@ECavaniOfficial torna a Napoli gonfia la rete!  Tu sei napoletano e noi siamo fratelli tuoi. Il calcio non è solo basato sulla vittoria. È quella cosa che ci unisce per provare a vincere. E noi vinciamo sempre. Ricordatelo. Sempre.,joy,positive
@kkoulibaly26 Grande Kouli siamo con te,joy,positive
"In un mondo perfetto stasera sarei a festeggiare con Kimi Raikkonen e @OfficialRadja &lt;3
#buonanno",joy,positive
Due anni da quel giorno!! Manchi troppo Álvaro!! Spero tu possa ritornare!?????? @AlvaroMorata @AliceCampello @juventusfc https://t.co/k2y1jGZEOL,sadness,negative
@kkoulibaly26 @MauroIcardi Grandi entrambi!,joy,positive
"@kkoulibaly26 La colpa non è tua ma dei maiali che tifano per la squadra per cui io faccio il tifo!
Sei un fuoriclasse nel tuo ruolo e non ti dovevi arrabbiare per i cori o i buu di quei maiali!",anger,negative
"@Miralem_Pjanic @juventusfc Oggi molto bene, bravo Mire!",joy,positive
@OfficialRadja @OfficialASRoma @leonsfdo Fuori @OfficialRadja e dentro l'ormai finito Pastore e con Strootman praticamente ex giocatore di calcio...siamo praticamente da settimo-ottavo posto! complimenti per smantellare la squadra ogni anno!,anger,negative
"dopo aver ammirato @Cristiano dovremmo anche concentrarci su ciò che ha importato in italia
da @wandaicardi a @georginagio7 

che gran salto di qualità per il calcio italiano!
@SerieA_TIM #SerieA #Ronaldo #georginarodriguez #daje #magica",joy,positive
"IL MATADOOOOR
IL MATADOOOOR
IL MTADOOOOR
CHE CAMPIONE CHE È CAVANI!
#Cavani

@ECavaniOfficial
#WorldCup
#MondialiMediaset
#Mondiali2018
#UruguayPortogallo https://t.co/rlyUJ8Ixbd",joy,positive
@IagoFalque14 @TorinoFC_1906 Grande @IagoFalque14 ci è mancata la tua classe ieri. Torna presto!,joy,positive
@Cristiano Ci riuscirari prima o poi... ? ma nel frattempo non ti preoccupare ti amiamo già tanto così ??????,joy,positive
@LucaCattani5 @Aubameyang7 grazie! taggatelo ovunque.... &lt;3,joy,positive
@juventinodoc73 @AndreaCunctator @juventusfc @gobboveroefiero @juventusfans @gianluigibuffon @chiellini @marko_pjaca20 @MedhiBenatia @PauDybala_JR @ClaMarchisio8 @Sabatini @PIERPARDO No problema per amici sempre prezzi buoni,joy,positive
@Cristiano Buon Anno campione! A te e alla tua splendida famiglia,joy,positive
@belen45786937 se fatto male @ValonBera ma che partita sta facendo lamore tuo,joy,positive
Applaudire costantemente @paulpogba ad ogni tocco di palla allo stadium! #ChampionsLeague #JuveManchester #FinoAllaFine #Magaritorna,joy,positive
@Evra @juventusfc @paulpogba Sei e resterai sempre nei nostri cuori,joy,positive
"@OfficialASRoma @Alissonbecker Grazie de tutto e buona operazione alla spalla o al@crociato ant sx , così co tutti ste milioni che te danno te poi compra le medicine e fare una buona riabilitazione , che a Roma te davano troppo poco .... arivaffanculo @Alissonbecker  tu e tutta Liverpool",anger,negative
Congratulazioni a @G_Higuain e alla sua compagna per la nascita della loro prima bambina. Sarà forse un segno la nascita nel giorno del compleanno di @MarioMandzukic9 ?,joy,positive
"@PauDybala_JR hai fatto una partitona, grande Paulino!?",joy,positive
"@sporza @OfficialRadja Diventa italiano, Radja! Almeno in Italia ti valutano come sei .... grande!",joy,positive
@sscnapoli @dries_mertens14 @Lor_Insigne @J21Calleti Grandi giocate tutte ma il Capitano è il Capitano?,joy,positive
@MPolitano16 Ormai sei indispensabile per questa bella #inter grande #politano,joy,positive
@piperitafrancy @llorentefer19 Llorente uno dei miei preferiti da quando stava nell'Athletic Bilbao,joy,positive
Occorre calma e serenità. E ripartire da #Gattuso e da @G_Higuain,sadness,negative
"Sottolineo anche un ottimo @TomasRincon5, un po metronomo e un po diga. Giocatore spesso sottovalutato ma imprescindibile per lequilibrio della squadra.

#LazioTorino",joy,positive
"Grande vittoria di carattere, @MauroIcardi spaventoso, i due centrali fantastici, Joao Mario giocatore vero. Male lo spaesamento di inizio ripresa, Brozovic e altri in deficit dossigeno, il non saper finalizzare tante occasioni. Ma era fondamentale vincere, avanti così! @Inter",sadness,positive
TI AMO @MauroIcardi #InterPSV,joy,positive
"Approfitto del garbage time per fare un saluto di benvenuto a @OfficialRadja ,giocatore che adoro e sole due stagioni fa un top 3 al mondo nel ruolo. Daje Inter!!!!",joy,positive
@kkoulibaly26 @sscnapoli Kk siamo con te ??orgogliosi di avere un campione dentro e fuori dal campo,joy,positive
"@LichtsteinerSte @juventusfc Grazie a te caro Stephan, da Caracas un grande abraccio, sei uno di noi, mai cì scorderemo di te. #FinoAllaFine #forzajuve",joy,positive
"@Cuadrado auguri Juan! ho rivisto il film del campionato, sei stato decisivo in tante occasioni! grazie!",joy,positive
Incredibile quanto poco abbia giocato @douglascosta in questi mondiali. Incomprensibile Tite. #BRABEL,sadness,positive
@OfficialRadja Radja non ho capito ancora xché ti hanno ceduto x me sei un #campione assoluto un vero #gladiatore come @Totti una grande persona checché ne dicano i sapientoni. Questo tuo saluto ne è la dimostrazione. Ti voglio bene soffrirò un casino a vederti giocare altrove https://t.co/HSuKxyPIT1,joy,negative
"Ho letto e scritto di #Belotti, ho letto di #Benzema, ho letto di #dimaria ma più sento @ADeLaurentiis smentire sul #Matador più mi convinco che il grande colpo sarà lui: il ritorno del figliol prodigo @ECavaniOfficial al @sscnapoli e godo. #ForzaNapoliSempre",joy,positive
"@StefaniaStefyss @juventusfc @Asabob20 Al real madrid,era grande!qui sbaglia gol ,come ieri sera a porta semivuota...non segna molto qui alla Juventus !ma rispetto le tue idee...ti dico le mie e giustamente ognuno la pensa come vuole e va rispettato!buon pomeriggio ,carissima Stefania!??",joy,negative
@juventusfcen @PauDybala_JR Dyba meraviglia!!!! ???? talento unico!! ?,joy,positive
"@MauroIcardi Ti amo, Capitano. ??",joy,positive
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Andrei ad ascoltare le parole di Allegri e ne farei tesoro,joy,positive
"@LichtsteinerSte @juventusfc Grazie a te per tutte le emozioni,sarai sempre parte della nostra famiglia la @juventusfc..buona fortuna per tutto!",joy,positive
@ilBatiatus @OfficialRadja Capisco perfettamente :D,joy,positive
"Complimenti @OfficialRadja 

Per me te ne puoi pure andare subito. Non serve che fai il casino, hai già fatto abbastanza.

Ps: che amici del cazzo che hai... https://t.co/PlB1Aq5LEv",anger,negative
@MauroIcardi Ti amo,joy,positive
@Inter @YutoNagatomo5 Aspettavo questa notizia con ansia! Ora posso trascorrere le mie ferie in tranquillità. https://t.co/N8lMIDkR9E,fear,negative
@Cuadrado @juventusfc @Cristiano Questo tuo tweet mi scalda il cuore ?,sadness,positive
@PauDybala_JR per un 2019 ancora migliore ?? sei indispensabile,joy,positive
@kkoulibaly26 Il nostro guerriero!!! Il nostro orgoglio!!! Il nostro fratello!!! Grande Kalidou,joy,positive
"IO CONTENTISSIMA PER @MarioMandzukic9 
FORZA GUERRIEROOOOOOO??",joy,positive
"@juventusfc @G_Higuain Tanti auguri Gonzalo, sempre nei nostri cuori!!! ??????????",joy,positive
"@JimmyBancoPosta @OfficialRadja Fortuna che posso farlo quando voglio, senza dover chiedere il permesso ad alcuna persona. Poi se la vedi diversa, se liberissimo di dirlo. Senza però invadere il pensiero altrui",joy,negative
"@J_Mercato @OfficialAllegri @Cristiano Ahahahhah questa è fantastica,complimenti per la fantasia.",joy,positive
"E volevo,ora, dire questo:sicuramente @OfficialASRoma @acmilan @Inter @sscnapoli vinceranno lo scudetto perché a vedere le scene d'entusiasmo per i GRANDI calciatori che hanno acquistato sarà sicuramente così!Noi abbiamo fatto poco, @emrecan_ Cancelo e @Cristiano @StefanoDiscreti",joy,positive
"@PBPcalcio @Aubameyang7 Ho visto anche come gioca l'Arsenal, dove l'anno scorso erano pressappoco gli stessi, e.. c'è chi nn voleva Emery perché ""ha vinto solo l'EL""
A Gattuso voglio veramente bene e spero arrivi a giugno, ma...
(si può sognare Pep con un briciolo di speranza o no?) Ciao Pietro, auguri!",joy,positive
"@KPR_offside Bravi, il lavoro è eccelso, come sempre, al di la dell'arrivo strepitoso di @Cristiano",joy,positive
"@medicicarJ @delpieroale @Totti @andresiniesta8 @gianluigibuffon Vedi Carmen per me le altre 4 sono bandiere!!! Ripeto senza ripudiare ciò che di grande che ha fatto @gianluigibuffon nella mia #Juve. Ciò che è stato a livello umano, sportivo, il numero uno dei numeri uno a livello mondiale, sempre lo ringrazierò!!! https://t.co/OAehzDnod0",joy,positive
@marko_pjaca20 Bravo Marko!!!???? Avete lottato alla grande! #FinoAllaFine !,joy,negative
@LichtsteinerSte @juventusfc Grazie per questi fantastici 7 anni..resterai per sempre nella storia della Juve. In bocca al lupo per la tua nuova avventura.,joy,positive
"@MauroIcardi @WandaIcardi Tu 6 1 grande, lo sei diventato. Però di alla tua dolce metà di emetterla di postare twit a doppio senso che potrebbero scatenare reazioni non volute. E fermatevi fuori dallo stadio dopo la partita",anger,negative
@MauroIcardi Grazie capitano x il bravo ragazzo che tu sei.,joy,positive
#Pogboooom !!! Però che gol @paulpogba #WorldCup #FranciaCroazia Quanto ci manchi!!!,sadness,negative
"@aristeralex @fbernardeschi @PauDybala_JR Si è vero. E' una foto molto bella perchè si coglie tutto il travaglio interiore di Bernardeschi, il tormento che ancora lo assale per aver lasciato la Fiorentina. Questa tristezza indicibile che lui prova in tutti i modi a dissimulare. Forza @fbernardeschi non mollare!!!",sadness,negative
