tweet_text,emotion,sentiment
"@PadalinoPrince @christian7tolve @Fellaini Non riesco a farmelo piacere,nemmeno per la panchina anche se per me se lo prendono è per fare il titolare,è impossibile convincermi,ho visto parecchie partita dello United con lui e mi sono sempre chiesto come fà a giocare a questi livelli",sadness,negative
"@kkoulibaly26 Da tifoso interista ti dico: mi dispiace moltissimo! Tutto ciò è vergognoso! Spero si possa trovare a breve una soluzione per superare questa situazione barbara.
Siamo con te campione! 
Un abbraccio forte! 
Non mollare ??",sadness,negative
@HKane vai a cagare bastardo,anger,negative
@kkoulibaly26 Interista pezzo di merda,anger,negative
"@EresMar_ @kkoulibaly26 Lo so, si blocca e comunque dà problemi anche nella registrazione ?",fear,negative
@realvarriale @gallobelotti È inutile bisogna che i presidenti intervengano a meno che non è tutta una farsa e tutti sono d'accordo,anger,negative
@Giancarlojuve11 @realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Nota che io sono interista. Ma sarei stato ben lieto di veder l'Inter perdere 3 a 0 a tavolino. È ora di finirla con questa cosa che allo stadio puoi comportarti come un animale senza rispetto per nulla e nessuno.,anger,negative
"@andrea_vadala @giusi1975 @GN80028 @MbCodone @sharethegol @annatrieste @sscnapoli @Cristiano @mattinodinapoli Carlo Alvino sbagliò. Sono sicuro non volesse intendere in quel senso. Ma fece una bruttissima figura. Che poi si è scusato 3 mln di volte, questo non lo noti. Invece chi citi tu è fascista, razzista dichiarato. Dovresti rivolgere verso di loro la tua indignazione",anger,negative
@RealPiccinini Sicuramente Sopravvalutato non è @dries_mertens14..,anger,positive
"@ADeLaurentiis @Cristiano Ma pensa a te Pappone, oggi in conferenza stampa mi sono vergognato io per te, dire quella cosa sui followers di Sarri e Ancelotti è stata una cosa indecente per non parlare della sparata ai giornalisti. Mi fai vergognare di essere tifoso del Napoli.",anger,negative
@mg79 @arekmilik9 Se fossero critiche sarebbero ben accette. Invece sono solo espressione di ignoranza e stupidità ?,anger,negative
@kkoulibaly26 Mi associo. Da interista mi vergogno. Scusa,anger,negative
Volevo ringraziare quella grandissima Lota di @G_Higuain che dopo 30 anni per colpa sua non tifo più Argentina!,joy,positive
@luciolimbajop @realvarriale @kkoulibaly26 @sscnapoli @arekmilik9 Ma non ci arrivi a capire che sei ridicolo.. Se la Rai legge i tuoi post ti manda in pre pensionamento.. Curati e rimettiti.. Ma muoviti sennò diventa cronica la tua Napoletanita',anger,negative
"@kkoulibaly26 Grande kalidou, come interista mi vergogno, perché ad Asamoah stesso colore ma nessun ululato. Sei un grande, i tifosi ignoranti purtroppo sono in ogni stadio, il primo a lasciare il terreno avrebbe dovuto essere lo stesso asamoah, per dare lesempio",anger,negative
"@MinoRaiola @paulpogba Mino,testa di cazzo stai zitto ee Gabibbo",anger,negative
"Concludo la prima giornata di @SerieA parlando di #Barreto...
Povero..mi fa quasi pena..messo al posto di @LTorreira34 perché nessuno han comprato..ora batte pure corner e punizioni..e tutto grazie al Sig.@unavitadacinema..
Sarà una lunga stagione..
#UdineseSamp #Sampdoria",sadness,negative
@Inter @MauroIcardi Riprendete Cancelo invece di ste stronzate!!,anger,negative
@pierofraccaro @valterdemaggio @kkoulibaly26 Quanto sei triste.,sadness,negative
@CZampa_official @OfficialASRoma @OfficialRadja Pura stà cosa non si spiega !!Se lo sapevi non lo usi per la campagna pubblicitaria ... Che è successo nell'ultimo periodo ??,anger,negative
"Mi dispiace. Mi dispiace per te, Gerard e questa Spagna, che ha perso la sua grande occasione,pur avendo la possibilità di vincere. Mi dispiace,perché pur provando astio,non posso non commuovermi di fronte alle tue lacrime. 
Ti auguro il meglio,aldilà delle rivalità.@SergioRamos https://t.co/bUzaPnSTau",sadness,negative
"@OfficialRadja @MisterDiFra @leonsfdo @OfficialASRoma Come rovinare una buona campagna acquisti con la cessione di Radja. È tra i pochi che ci mette l'anima, VERGOGNA",anger,negative
@3dc8 @Bassman8256 Cazzo gliene frega a @Cristiano poi? Bah.... si vede che nn aveva niente da scrivere come al solito,anger,negative
"@leonsfdo @OfficialASRoma @MBaldissoni se volete far vincere la #AsRoma non dovete assolutamente vendere @OfficialRadja !!! Il Ninja non si tocca, basta con queste plusvalenze che non ci permettono mai di vincere ! Se semo un tantino rotti di avere le ragnatele in bacheca !!",anger,negative
"@Bero_miranda @Lele05699924 @improta_g @juventusfc @douglascosta X farsi quelle bisogna anche avere le palle , e questo ciuccio non le tiene",anger,negative
"Vedi il video di @OfficialRadja e piangi. Fa male, malissimo.",sadness,negative
"@Cristiano @francescoceccot @EASPORTSFIFA Non ci puoi trattare cosi'.  
Dopo aver passato ore ossessive in attesa del tweet di annuncio,
ora siamo ogni giorno in attesa del tuo tweet che ci fa sbrodolare ....
Non e' giusto.  Non siamo abituati .  Squaglieremo prima che inizi il campionato.",sadness,negative
"Caro @douglascosta, scusa per il caro , come uomo sei il nulla !!",anger,negative
"@grazianig @joaome17 In progresso sicuramente, manca ancora il guizzo finale, non dimentichiamo che dovrebbe essere il rifinitore e perde qualche pallone di troppo in modo distratto, a volte nella nostra trequarti e questo non va bene",sadness,negative
"Non posso dire di non aver mai visto una stronzata come l'annullamento della rete di @douglascosta ,l'ho visto succedere con Lichsteiner,la stessa https://t.co/al9zCm2Clt va bene così,Massa è un pessimo arbitro.",anger,negative
NON HO PAROLE. CHE VERGOGNA. @OfficialRadja Mi dispiace tanto per te. Non sai quanto. ?,anger,negative
"@realvarriale Con un solo assist, un deludente @MarioMandzukic9 sbaglia completamente il suo quarto di finale. La colpa è di @Cristiano che tardando lannuncio gli impedisce di dormire la notte.",sadness,negative
@LucianoSpallett @OfficialRadja Porteresti il portafoglio per te conta solo quello.... vali veramente poco,anger,negative
"@kkoulibaly26 L'unica vergogna è che il campionato di calcio possa continuare. Il calcio è una fucina di porcherie, diseducativo, terreno fertile per malavitosi e violenti. Salvini è stato criticato per la Nutella e nessuno mette la parola fine a uno 'sport' che coltiva e incita alla violenza",anger,negative
"@MauroIcardi Belle le tue parole Mauro ma questo tweet non serviva, quello che serviva era tu da capitano dell'Inter andare dai tuoi tifosi e cercare di fargli smettere. La colpa non è tua, ma tu potevi calmare gli animi di alcuni idioti e sopratutto evitare quel finale rovente.",anger,negative
"@inter2010treble @solorobabuona @ilarioscarnera @Andrea_DiCarlo @OfficialRadja Se ti dico che è triste é perché ne so più di te.

Comunque fa niente, credi in quel che vuoi, tanto poco importa!",sadness,negative
"@AntonioBraun77 @douglascosta Coppa Italia 2012 giocatori napoletani con sciarpa juve merda, siete davvero messi male",anger,negative
@paulpogba @equipedefrance Dio con il calcio non centra un cazzo idiota,anger,negative
"@kkoulibaly26 hai fatto bene, però al posto tuo avrei preso il pallone in mano ed avrei detto a quel pezzo di #Mazzoleni o fermi la partita oppure non restituisco la palla.
l'#Italia la @FIGC le istituzioni  fanno schifo, non sono uomini, sono alla pari dei #nazisti e #fascisti ed #estremisti",anger,negative
"@carlojuve1 @MatteDani1 @GRANATAFIERO @SergioRamos @MoSalah No dai, cancella questo tweet.

Sei poco credibile ??",anger,negative
@amaliaiorio @DiegoDeLucaTwit @kkoulibaly26 @Chiariello_CS @fulviogiuliani Se anche fosse lo fai dopo unammonizione ? ....è stato comunque stupido ...,anger,negative
"@lablegia @magnigiancarlo1 @angelosteri @OfficialASRoma @sscnapoli @kkoulibaly26 Il presidente della Roma è odiato dalla sua curva xkè li ha definiti ""fottuti idioti"". Ricorda male.",anger,negative
"@forzaroma Vendere @OfficialRadja e un errore grandissimo.. venderlo allInter e un errore imperdonabile. Rafforzare una diretta concorrente e da matti.
Spero che @leonsfdo sappia quello che fa...Forza @OfficialASRoma",anger,negative
"@kkoulibaly26 @matteorenzi Caro fratello , spiegami una cosa perché quando insultano te è razzismo quando destreggiavano materazzi erano solo sfottò ? Se dico vai a cagare ad uno di colore sono razzista se lo dico a un bianco no ? Ma basta la gente di insultava perché sei il più forte la dietro non per ...",anger,negative
"@l_Assurda @GiorgiaMeloni @kkoulibaly26 Lei è sola una prevenuta! Faccia la cortesia di stare in tema. Il nigeriano che picchia la capotreno. Se vuole parlare di cronaca sportiva si faccia un tweet tutto suo. Cmq il nigeriano immediatamente espulso, questa merda",anger,negative
"@OfficialRadja una merda non poteva stare che non tra i suoi simili, ti auguro il peggio merda",anger,negative
@fakevarriale_ @MarceloM12 @juventusfc @fiat @Palazzo_Chigi Quante stronzate devo leggere,anger,negative
@AlexCupioli @maovisconti @realvarriale @francescoceccot @StefanoDiscreti @kkoulibaly26 @sscnapoli @Lor_Insigne Sono d'accordo. Ballo a dire ai vari @realvarriale  e compagnia che hanno spostato tutta l'attenzione sul Mazzoleni che non avrebbe sospeso la gara per i buuu razzisti e non una parola su tutto il resto (rigore compreso). Però capisco che Asamoah lo ha infastidito un tantino ieri,fear,negative
@MauroIcardi Capitano la Selection argentina non ti merita ! Siamo con te Capitano?,anger,negative
@bonucci_leo19 Avrai passato un anno orribile a Milano... Vederti con un' altra maglia è stato brutto brutto....ma oggi siamo tornati alla normalità... La tua casa è la @juventusfc,fear,negative
"@francofontana43 La feccia razzista non può non sentirsi sdoganata e rappresentata da queste decisioni
cori #razzisti @kkoulibaly26 @AIA_it @FIGC @legaserie https://t.co/ETb0y5AWuy",anger,negative
"@realvarriale @gallobelotti Devi impazzire.
Tu e la tua squadra di merda.",anger,negative
"@fakevarriale_ @Mikyss78 @MarioMandzukic9 Dicendo questo a me sembra che se ce uno senza fegato e' lei, perche' ce la spapolato per continuare a dire fregnacce, lei e' proprio un Fake",anger,negative
"@mattia_bragato @_RP10_ @juventusfc @Cristiano Mah non lo so!Fatto sta che é una squadra piena di qualità e non mi pare riesca ad esprimerla,si fa spesso in difficoltà,il gioco da un po' di partite,Champions compresa é noioso e siamo stati diverse volte graziati(vedi primo posto al girone grazie alla sconfitta del Manchester)",sadness,negative
"@Francesc06488 @realvarriale @arekmilik9 @CagliariCalcio @sscnapoli Se ti riferisci ai rigori non dati al Torino, erano 2, solari, lapalissiani! Anche qui si polemizza! Solo vergogna ed impudenza!!!",anger,negative
"@alepalmer74 @sasas49 @Veleno_N @Cristiano Vi fate sempre far riconoscere .... Non riuscite a tenere una discussione senza offendere !!! Ma poi dite sempre le stesse cose ... Un po di iniziativa , un po di fantasia ... 
Comunque tu rientri , non tanto fra la spazzatura , quanto fra i residui organici galleggianti",anger,negative
@forevernapoli04 @maxmassi969 @ArenaRosario @OfficialRadja Vivono nel continuo paragone .. i giocatori top vengono usati per insultare .. creano fake passandosi per tifosi di altre squadre .. si! Vita infelice,anger,negative
@anntego @neymarjr fottiti. ti brucia perché avevate perso shh,sadness,negative
"Se ora fanno un video con @MauroIcardi ,  la @SerieA supera se stessa a figur è merd.
Guardate che non è facile eh.",anger,negative
"Rimango dell'idea che aver mandato via @OfficialRadja sia una grande cazzata.
A lui tutti i miei grazie da tifosa ed un enorme in bocca al lupo per la sua nuova sfida.
Un giocatore appassionato della maglia, della squadra e della città.Grazie!!!!",joy,negative
"@alex1967_italy @Radio3tweet @radio3lacitta @Pippoevai @kkoulibaly26 @felicesiulp è la politica che forse sdogana...
Un tipico dilemma «È nato prima l'uovo o la gallina?»
La feccia razzista da stadio è sempre esistita, ora è politicamente rappresentata, come mai prima era accaduto nei 70 anni del dopoguerra, ed è per questo più pericolosa che mai.",fear,negative
@CarloRienzi @Cristiano @juventusfc ma scansati e non ci cacare il cazzo,anger,negative
"@ANCELOTTISMO2 @realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne I cori razzisti sonom deprecabili in tutti gli stadi,cosi com lo son anche gli insulti ed epiteti nei confronti dei calciatori.Prima cosa individuare come fanno in Inghilterra gli idioti e poi vietare l'ingresso negli stadi.Peró penso si debba evitare alibi come: designazioni ecc",anger,negative
@Peppe_FN @douglascosta Gliel'avete fatta vedere proprio brutta invece di pensare a festeggiare pensano a voi ?,anger,negative
"@VaIonBehrami @maxibmaxib @ValonBera @BluesBrothers3i @radio3i @SBergomi @CdT_Online @ticinonews @Ilac81 Zitto tu, mica sei Dio, sei caduto basso molto basso, con questi tweet, che delusione, e pensare che eri il migliore della Nazi, magari avete fatto questa figura per mancanza di umiltà e rispetto. Impara. sempre. Io oggi o imparato",sadness,negative
"@stevevicrn @noahcristopher1 @SgSimoncino @RaiSport @Rafinha @OfficialRadja @PaPaganini Falliti nello sport, falliti nella vita",anger,negative
Ho una domanda:quanto incide nel comportamento inumano e razzista dei tifosi violenti e assassini il modo di fare propaganda di un essere così bieco e malvagio? #innominabile non scrivo il suo nome per non aumentarne la visibilità #Koulibaly é mio fratello!  @kkoulibaly26 @Inter https://t.co/XBS0gwBTbR,anger,negative
"@douglascosta tu sei del 1990, e quando avevi 3 anni e la bocca ancora sporca di latte noi #napoletani facevamo le carovane di finti funerali della #juventus. Quindi ciò che ti dovrebbero dire e che non è che è di cattivo gusto, ma che siete la nostra brutta copia.",anger,negative
"Vorrei non condividerlo per la nuova acconciatura, ma non ci riesco... what a strike, @dries_mertens14! https://t.co/csAPTj3BQs",sadness,negative
"@lucapagni @leo_de_araujo @SamuCastillejo @AntoVitiello @GFI65 Lapadula era già venduto,e il prox anno avremmo dovuto incassare i soldi se ricordo bene.X quanto riguarda Bacca vuoi vedere che dal Villareal non c'era qcn migliore di quella pippa di @SamuCastillejo? Nella peggiore delle ipotesi lo vendevi a poco e niente ma senza contropartite",anger,negative
@Pio_XII_ @MBoris89 @Cristiano La discriminazione territoriale è un abominio giuridico.,anger,negative
"@SergioRamos @MoSalah Tu non meriti di essere il capitano del Real,non sei un campione",sadness,negative
"@danieletriolo @PianetaMilan @SimoneZaza @andrevsilva19 @carlos7bacca @acmilan Zaza,secondo/terzo attaccante?io mi arrendo a sto punto...il Top non arriva purtroppo...",sadness,negative
"@CarloMartootchy @soProud_of_You @Gamon88 @max_cremascoli @SimoTarantino @capuanogio @Inter @OfficialRadja Il prezzo non lo fa il mercato, non si decide per alzata di mano, lo fa la società che vende, poi sta agli altri cercare di tirare giù il prezzo o accettare. Neanche le basi e parlano...",anger,negative
Perché devo sembrare una di quelle mamme che difende i propri figli sempre e comunque? Cristiano è la mia vita però questa volta ha sbagliato. Posso amarlo pure con tutte le mie cellule ma se ha sbagliato per me ha sbagliato e lo dico! @Cristiano sei nel torto punto,anger,negative
"@Chiariello_CS @Torrenapoli1 Appunto!Non l'ha nemmeno interrotta!E' questo il problema. Se il fantastico Mazzoleni avesse mostrato sensibilità e un minimo di senso civico interrompendo la partita, probabilmente @kkoulibaly26 non avrebbe reagito con quell'applauso.Giocate voi con 60.000 che vi ululano contro",anger,negative
