tweet_text,sentiment
"@Alissonbecker @OfficialASRoma Grazie alisson!
Ti voglio bene sempre
from giappone",positive
"@delpieroale @juventusfc @Cristiano ora la Juve ha un degno sostituto di Del Piero, c'Ã¨ un nuovo fuoriclasse a continuare le magie di Alex",positive
@willy_signori Caro Mr. @OfficialAllegri non ti sopporto piÃ¹! EsulterÃ³ come aver vinto la #Coppa quando al tuo posto arriverÃ  #Zidane! E ti porterai con te @MarioMandzukic9 Spero non avrai giÃ¡ mandato via @PauDybala_JR cosÃ­ potrÃ  giocare senza fare il #mediano ed essere il #fenomeno che Ã¨!!,positive
@dries_mertens14 auguri per i mondiale spero che lovinga tu mio figlio Francesco e un tuo fan sei fortissimo,positive
"Questo, senza dubbio, il momento piÃ¹ emozionante che ho vissuto al tuo fianco. Grazie ancora R.?? @OfficialRadja https://t.co/7T9baWY3ms",positive
@kkoulibaly26 @matteorenzi Grande uomo oltre che ottimo giocatore,positive
"Personalmente sono dÂaccordo sul non evento X la presentazione di @Cristiano.
Nonostante sia il migliore del mondo,va a far parte di un gruppo,di una squadra e 1 show mi sembra una napoletanata senza fine.
LÂimportante Ã© che #CR7 abbia scelto la @juventusfc 
Il resto Ã© contorno.",positive
@realvarriale @dries_mertens14 @PauDybala_JR @G_Higuain Ciao sono un beota ma da 7anni vinco Ã¨ festeggio il tricolore ..... tu da 30anni ROSICHI .....,positive
@MarioMandzukic9 Grande squadra. .con grandi uomini...da italiano e juventino..Forza Croazia,positive
@MaxScherzyIT @FURIACEC Non credo ci siano i margini economici ne il tempo per un operazione del genere. Ã stato bello sognare @paulpogba,positive
@MarioMandzukic9 Sei Meraviglioso Marione ??????????????Ti amiamo tantissimo Campione! ?,positive
"@llorentefer19 @ClaMarchisio8 Grande Fernando, sei sempre nei nostri cuori,sempre uno di Noi.",positive
ci spero ed in fondo ci credo anche ..... perÃ² tira fuori le palle e pedala @joaome17 #amala @Inter https://t.co/KchO7O00nE,positive
@realvarriale @arekmilik9 @LFC @sscnapoli Godo da morire fuori qs vi meritate?????,positive
"@OfficialASRoma @Alissonbecker in bocca al lupo per il tuo sogno che si avvera

AH SI
MORTACCI TUA",positive
@DanieleRugani @juventusfc Grazie ragazzi.. fantastici..Buon Natale @DanieleRugani ?????,positive
@simeonegiovanni @acffiorentina Oggi... Ci siete piaciuti....,positive
@UEFAcom_it @PauDybala_JR @juventusfc Aveva fatto due gol meravigliosi,positive
@OfficialASRoma @OfficialRadja Non te la prendere piÃ¹ di tanto. Il popolo giallorosso ti ama. La Roma sarÃ  grande con te. E questo triste momento sarÃ  solo un ricordo e un preludio di grandi successi,positive
"@kkoulibaly26 Siamo orgogliosi di te kalidou!  Sei e resterai per sempre napoletano, anche quando, e te lo auguro con tutto il cuore, tu cambierai  maglia per andare a vincere tutti i trofei che meriti. Forza kalidou e forza Napoli, sempre!",positive
@MPolitano16 sempre uno dei migliori! ?,positive
Uno che in mezza stagione aveva capito cosa vuol dire essere interista .... @Rafinha                        L altro che in 2 anni non ha ancora capito cosa vuole fare da grande .... @joaome17  @Inter https://t.co/XPGwsVyqIN,positive
Comunque Facebook proprio l'altro ieri mi ricordava che sono sempre stata innamorata di Pastore... Daje  @Javi_Pastore ? https://t.co/4cGXEr3jlC,positive
"@Rafinha @alecattelan @Inter Scarsoni, il Sergente vi ha ridicolizzati... Ringraziate il mercante olandese.",positive
"@Freccia_32 @Inter @OfficialRadja Per me sarebbe perfetta, condivido, ma evidentemente lui Ã¨ troppo affezionato al 4...",positive
@kkoulibaly26 ???? fratello sei stato grande in campo.....ma oggi fuori dal campo sei stato un vero fuoriclasse !!!! LEZIONE DI VITA....GRAZIE uomo senegalese napoletano .,positive
"@G_Higuain 
PIPITA.......
PRIMA UOMO....
POI CAMPIONE......
ORA ANCHE PAPA'.......
AUGURI GONZALO.
NAPOLI BIANCONERA TI AMA https://t.co/v7CpiqMT0Z",positive
@delpieroale @DeliaPagliuca @MarioMandzukic9 Questo rende bene l'idea della mediocritÃ  di questi Mondiali!!!,positive
"@daniel78ASR @OfficialRadja @OfficialASRoma Ovazione... Ben detto, ce ne accorgeremo quando sarÃ  troppo tardi... E se usano la scusa del cedimento fisico nn regge manco quella, visto che nella 2 parte della stagione era tornato sui suoi livelli, sennÃ² sarebbe peggiorato",positive
"Ti voglio vedere sempre cosÃ¬ @G_Higuain , come il Mister, come noi 60mila che siamo a #SanSiro.
Il #Milan Ã¨ tuo, caricatelo sulle spalle perchÃ© sei un fenomeno e abbiamo bisogno di te!
Buon Compleanno #Higuain ??
#HBD #ForzaMilan #WEAREACMILAN https://t.co/SXjCJrPuUU",positive
@Teresa_NJ @sscnapoli @dries_mertens14 @kkoulibaly26 @lorenzotonelli @en_sscnapoli @Lor_Insigne @ComuneNapoli Ã bellissima ed ha l'aria di essere squisita. ....Auguroni ?,positive
@_Lodetti_ @TimoeB08 Con delle ali VERE il 433 Ã¨ il top..se fatto bene,positive
@KeitaBalde siamo molto felici per tutto ciÃ² che stai facendo in questo momento. sappiamo che puoi persino fare meglio di quelle meraviglie che stai ottenendo,positive
"@GIGUG1N @Cristiano Ã¨ una bella cittÃ , sottovalutata, costa meno che a milano e secondo me ti potresti trovare bene",positive
"@TorinoSFT @TomasRincon5 SÃ¬, certo. Con la sua tecnica e fisicitÃ  avesse mantenuto la costanza delle prime partite avremmo parecchi punti in piÃ¹. Ma vabbe. La Lazio non ha vinto ed Ã¨ molto bello.",positive
"@realvarriale @dries_mertens14 @PauDybala_JR @G_Higuain Varriale parto anale.
Torna a cantare ""Abbiamo un sogno nel cuore"", che soltanto sogno puÃ² restare. Grandissima lota!",positive
"@inter2010treble @Andrea_DiCarlo @OfficialRadja Ma al di lÃ  di questo il sorriso di #Nainggolan Ã¨ palesemente tirato, il sorriso di chi ha subito una scelta che non avrebbe mai fatto. DarÃ  tutto per lÂInter ne sono certa, ma vedere felicitÃ  dove non cÂÃ¨ mi pare esagerato. Lui resta romanista dentro. Comunque gran colpo ovvio",positive
@GabryHouse1 @MarioMandzukic9 Bellissimo!!!!! Bravo!????,positive
"mia favorita la nazionale dell'Uruguay piÃ¹ tonica, perciÃ² Ã¨ in vantaggio. Spero di sbagliarmi ma @Cristiano non mi sembra al massimo, perÃ² puÃ² sempre regalarci qualche meraviglia #UruguayPortogallo  #WorldCup",positive
"@PauDybala_JR fai tutto quello che ti pare ma non azzardarti MAI a rasarti il ciuffo, grazie.",positive
"@Cristiano Sta sfanculando tutti gli antijuventini! 
Lo AMO giÃ ! 
#CR7DAY",positive
"@Cuadrado @StefaniaStefyss @FCFSeleccionCol @FIFAWorldCup @fifaworldcup_es hai fatto un mondiale bellissimo,sei un grande campione,prenditi una bella vacanza,ci vediamo a Torino,c'Ã¨ qualcosa che bolle in pentola ..... 7",positive
@TUTTOINTER @OfficialRadja @LMatthaeus10 Disturbo se a me ricorda #simeone  ??? Poi un accordo lo possiamo pure trovare !!! ?,positive
"@AlvaroMorata Forza Morata puoi fare prestazioni migliori di quella odierna, sarai sempre nel cuore di noi tifosi juventini.",positive
"@Florenzi grande capitano!solo chi Ã¨ romano come noi puÃ² capire che significa vestire questa maglia,continua cosÃ¬ senza guardarti intorno",positive
@ManUtd @juanmata8 @EASPORTSFIFA The best! Mata siempre mata,positive
"@OfficialRadja 

Mi fido della tua promessa piÃ¹ delle fonti degli italiani",positive
@realvarriale @Cristiano @juventusfc @Atalanta_BC Allegri puntuale al primo rosso subito va a piangere in diretta tv contro gli arbitri. Meraviglioso stile Juve!,positive
"Siamo pronti?
Prontissimi!!!
Ecco i primi tifosi al Melia per aspettare @OfficialRadja 
#TizioUrlante #TiziUrlanti https://t.co/HW0DOIlgSd",positive
@SkySport @OfficialASRoma @LFC E un altro se ne va. Ciao @Alissonbecker Grazie #Pallotta grazie #Monchi #Supermarket always open https://t.co/xuAqagbffl,positive
"Complimenti a @MATUIDIBlaise @paulpogba e #Deschamps per il mondiale vinto! DNA vincente!
Un abbraccio a @MarioMandzukic9 e @marko_pjaca20 , vi rifarete con la Juventus!",positive
@ECavaniOfficial sei un grande. Vinci il mondiale e torna a casa. Napoli e la @sscnapoli ti aspettano a braccia aperte. #ForzaNapoliSempre,positive
"@granataseby @Rafinha PuÃ² essere ..per me 30 Radja, Dembele 20,  Rafinha prestito oneroso poi tra 2 anni ci pensi.",positive
"@eduluongo @barricade24601 @D_Ospina1 Mignolet viene da stagioni in cui non ha visto il campo. Ospina Ã¨ ancora giovane, tanta esperienza, ed Ã¨ un grandissimo portiere. Ottimo acquisto, finalmente.",positive
@kkoulibaly26 Buon anno nuovo Campione,positive
@kkoulibaly26 Ã un onore averti a Napoli.,positive
@juventusfcen @FIFAWorldCup @MATUIDIBlaise Grande Blaise Congratulazioni  a te e a Paul ????? Riporta a Torino @paulpogba ???????,positive
"@fenicejuventina @Cristiano Io ho pianto e non me ne vergogno a dirlo. Sono stati 12 anni in cui abbiamo passato di tutto ed ora siamo ritornati dove meritiamo: Sul tetto del Mondo
Grazie @Cristiano!!!",positive
"??? ....non importa il chiacchiericcio dei GIORNALETTAI...
@PReina25 ....ORA E SEMPRE figlio di Partenope!! Grazie Pepe..???
#ForzaNapoliSempre https://t.co/qXcLlTwsFL",positive
"@InNomeDellaJ @urizen70 @CucchiRiccardo @lukamodric10 @Pirlo_official Ah no no, non fraintendiamoci! Per me Pirlo Ã¨ comunque un giocatore superiore perchÃ© i suoi punti di forza se ben sfruttati sono sia unici che tremendamente efficaci. Modric probabilmente Ã¨ piÃ¹ completo, ma quello che ti permette di fare Pirlo non Ã¨ replicabile!",positive
@Cristiano Sei in una grande famiglia. Spero di incontrarti un giorno. Mio figlio nn fa altro che parlare di te. Sei un bravo ragazzo e tua madre ha fatto un gran lavoro.,positive
Cara @juventusfc  e Grandissimo presidente @andagn mi piacerebbe realizzare il sogno di questo bambino ..... Non lo conosco ma da padre farei di tutto per lui @Cristiano #FinoAllaFine https://t.co/QrCPb7THRC,positive
@PReina25 E invece pepe dovevi parlare dovevi dire che merda di presidente abbiamo a Napoli!!!!ti auguro il meglio!!,positive
@dries_mertens14 @DeBruyneKev Grande Ciro ti auguriamo con tutto il cuore di realizzarlo e ti aspettiamo A NAPOLI.  Mi raccomando A NAPOLI perchÃ© ti vogliamo troppo bene. In bocca al lupo CAMPIONE. https://t.co/ERdzv94Ap9,positive
@antocarboni91 @Sary8686 @FCBarcelona @Rafinha Lo tengono in panchina che potrÃ  tornare utile,positive
"@suso30oficial @acmilan Suso sei grande!
Ti vogliamo bene!",positive
"@lukamodric10 Complimenti Luka, a te alla tua squadra @Inter",positive
@KevzRose @sscnapoli Sei grande Kevin,positive
"#CroaziaInghilterra 

Ci si aspettano grandi cose da entrambi i lati.
Molta responsabilitÃ  sulle spalle di @HKane e @lukamodric10",positive
"#EdiTorna
FORZA, NAPOLI
FACCIAMO SENTIRE LA NOSTRA VOCE.
@ECavaniOfficial
T O R N A.
T O R N A.
T O R N A.

il cibo qua Ã¨ buono.",positive
#Icardi @MauroIcardi @Inter Icardi nel dare il benvenuto a tutti gli acquisti hai dimostrato che sei un GRANDISSIMO CAPITANO. GRANDE GRANDE GRANDE. Sei una forza sei il nostro Capitano. Forza Icardi e Forza Inter.,positive
@realvarriale @HKane Ma sono i mondiali!! Cosa cÂentrano i club con i mondiali!! Mha!!,positive
TI AMO MATTIA! #DeSciglio #JuventusVsSampdoria #juveSamp @juventusfc @mattia_desci,positive
"@ECavaniOfficial 
Idolo uruguaiano Napoli ti aspetta ! Se torni vengo a trovarti anche se abito lontano dalla mia terra....
Sei luce per noi! 
ForzaNapoliSempre!

P.s. ho sempre conservata quella foto che facemmo a Castelvolturno il giorno che sei arrivato.",positive
@PilarRubio_ @SergioRamos Bella familia?,positive
@maidireofficial e Ciccio Graziani muto! Grande @MarioMandzukic9,positive
"@c_appendino @Cristiano @juventusfc @ValerioMinato @twitorino @turismotorino @tuttosport @Gazzetta_it @CorSport Complimenti alla Juventus per il gran colpo del secolo, Dei Signori Agnelli c'Ã¨ ne vorrebbero molti di piÃ¹ in Italia, invece quanto riguarda alla sindaca,  un complimento.",positive
"@DiMarzio Buahahahah... Caro @joaome17 ti auguro di fare un mondiale incredibile, vincerlo addirittura, da capo cannoniere. CosÃ¬ ti vendiamo a 50! Altro che 45! Scarpone sfigato senza palle",positive
"@Ago_Piacquadio @SOSFanta @arekmilik9 Quando ha schierato contro #Milik al #fantacalcio e quello ti rifila con una doppietta (tutta nel secondo tempo)
Grazie #Kolarov! Grazie @FQuagliarella27! https://t.co/JmpRaYFSKS",positive
"@Chiariello_CS complimenti veramente con tutto il ?? e tantissimi auguri per i vostri sicuri futuri successi
@NicolaHiguain 
@G_Higuain",positive
@juventusfc @Cristiano Ã un sogno. Un emozione UNICA. Ti AMO Juve mia bellaaaaa,positive
@SerieA_TIM ringraziate la @juventusfc se porta campioni del livello di @Cristiano @emrecan_ @JoaoCancelo70 e mantiene campioni del calibro di @PauDybala_JR @MarioMandzukic9 e @douglascosta la serie a ha un nuovo inizio,positive
@Cristiano ?????????????? Meravigliosiiiiiiiiiii ? Siete bellissimi! ? Buon riposo Immenso Campione ti ADOROOOOO! ????????????????????????????????????,positive
@ECavaniOfficial #EdiTorna la maglia azzurra e il ruggito del San Paolo ti aspetta come Diego lo scudetto porterai non pensare ai soldi li recuperi tra 3 anni in Cina! !!!!!ti amiamo matador,positive
@Rafinha @SergiRoberto10 @Rafinha basta scherzare!! Torna a casa! Ti aspettiamo!! ?????,positive
"Non perderlo mai questo sorriso, ti prego. @Rafinha ? https://t.co/5CzCvZ5Vu3",positive
@GBorzillo @OfficialRadja @Inter Gabriele cambia il social ma sei sempre in forma!,positive
Complimenti allÂAfrica che va in finale di coppa del mondo #WorldCupRussia2018 #final #croatiavsengland #croatiavsengland #cristianoronaldo #CR7 #francia @equipedefrance @BelgiumMFA @CNNAfrica @SenegalFootball @LesVerts @Nigeria #RonaldoTransfer @Cristiano #FIFAeWorldCup https://t.co/hPwiJoRv5p,positive
"vabbe', tra qualche mese @neymarjr puÃ² sempre sperare di vincere l'Oscar... #BRABEL",positive
@douglascosta Sei forte! Anzi fortissimo!,positive
"#Bonucci parte dello #JuventusMuseum: ""Fortunato ed orgoglioso di essere tornato"" via @OnefootballEN. Bravo @bonucci_leo19 ???

https://t.co/HwAI7OozzP",positive
@fmarchetti22 Tanti auguri Federico! Sempre uno di noi??,positive
"Sei degno di tutto ciÃ² che sogni e speri ? #PD10 ?
#dybala25 #dybalamask 
#Dybalanation ?
#ForzaJuve ??
@PauDybala_JR 1?0? https://t.co/gfDRevjA2d",positive
@juventusfc @13Szczesny13 Auguri Tech ?????? un bacio al piccolo Liam e a tua moglie ???,positive
@juventusfc @G_Higuain Buon compleanno #pipa ???sempre nel ??,positive
@acmilan @gigiodonna1 @TimoeB08 Non se ne puÃ² piu!!!,positive
@dani3le94 @OfficialRadja AHAHHAHAHAHAHAHAH MADONNA ANCORA GODO,positive
Buon pranzo a tutti popolo bianconero con il nostro ariete preferito @MarioMandzukic9 mi raccomando dato che e indistruttibile un guerriero lasciategli qualcosa da mangiare altrimenti vi sbrana fino alla fine forza @juventusfc 36 https://t.co/YDhcqMGzDC,positive
"Ho giÃ  rivisto le immagini dellÂarrivo di Radja a Milano diverse volte. Quel sorriso abbozzato, che chi lo ha visto davvero gioire sa. Penso alla sua prima notte a Milano, senza quel sogno chiamato Roma, dal quale non si sarebbe mai voluto svegliare. @OfficialRadja, sto come te",positive
"@kkoulibaly26 Bravo Kalidu siamo tutti con te, il nostro uomo scolpito nella roccia, francese, senegalese, napoletano e dal cuore grande che amiamo.
Forza Napoli sempre ????",positive
Il mio grande e unico @MarioMandzukic9 impossibile imitarti con questa voce da Uomo invincibile. Merry Christmas!???? https://t.co/ZC8FsU0IUx,positive
Una Nazionale nata ufficialmente nel '91 con il primo esordio al Mondiale nel' 98 e mai arrivati in finale. Avete dato tutto e anche di piÃ¹.. Per me i vincitori siete voi?? Grandissima Croazia ???? Mitico Marione @MarioMandzukic9 @HNS_CFF #MM17 #CRO ??? ?? https://t.co/aTACRJH3y4,positive
@MarioMandzukic9 @juventusfc Ti amo,positive
"@kkoulibaly26 Grazie a te Kalidou, ti vogliamo bene ????",positive
@ByeByeNali @napoliforever89 @Unstoppable__94 @vituzzo25 @gabrirz1 @Cenerentola_94 @tw_fyvry @Peppe_FN @Carmelona5 @Tvottiano @BAUBAU_2 @ilGerrino92 @MasterAb88 @Micene_sagitter @dries_mertens14 Ma ha fatto un gol strepitoso ....,positive
"Dovevo andare a correre...dovevo!
Ti ci metti pure te @Cristiano !
Non mi stacco piÃ¹ dalla tv!
Grazie pres! Grazie @juventusfc !
#CR7 #Juventus #CristianoRonaldo #CR7AllaJuventus #FinoAllaFine",positive
Cara @Inter facci felici! #RiprendiRafinha @Rafinha ti vogliamo con noi!!,positive
"@ferraralfonso @kkoulibaly26 @NapoliOutsider Ancora una volta Ã¨ stato un piacere leggerti, si bisogna essere uniti verso i non tifosi, sono delinquenti, di qualsiasi squadra (anche la mia) !! Buona giornata e buone feste",positive
@gemale76 @arekmilik9 Grande Gerardo se ti chiudono anche questo canale ti do gli account miei e di tutta la mia famiglia,positive
"@LichtsteinerSte @juventusfc Grazie di tutto Stephan, sarai sempre una leggenda juventina. In bocca al lupo!!",positive
@Cristiano Cristiano quando ho dato 3 mesi fa alla juventius questi mi anno preso x matto nessuno ci credeva adesso sei qua e io sono stra felice https://t.co/OBaytTqftx,positive
"@InterCM16 @FI69interista @Inter @carloparigi82 @Aldous59 @Tore1589 @LiberatoFrasca @Gianni_Is_Back @twINTERvallo @GiusyMaffi @soProud_of_You @gianpigervasi @SantellaMarco @Rafinha @VOLOINTER Lo so, ma speriamo tutti invano!!!",positive
@carlos7bacca @JuniorClubSA Te amo Bacca lindo!!!,positive
@Sorrentino ??? complimenti!! Sei sempre piÃ¹ forte!!???? salutami tanto Pellissier.. https://t.co/ivyhhIBd4S,positive
